Tipo_de_Propiedad,Zona,Fecha_Publicacion,Latitud,Longitud,Precio,Gastos_Comunes,Fecha_Construccion,Estado,Disposicion,Banos,M2_edificados,M2_de_terraza,M2_del_terreno,Dormitorios,Garajes,Vivienda_Social,Descripcion
Apartamento,Pocitos,2024-07-03,-34.9096662,-56.1462746,285000,487.5,1996.0,Buen estado,Al frente,3.0,119,7,0,3.0,1.0,True,"Se vende planta de tres dormitorios con generosos espacios y ambientes. Posee muy buena ubicación de garaje. Hermoso entorno a metros de la rambla.Ubicado en calle Barreiro esquina Chucarro, a tan solo dos cuadras de la rambla. Zona rodeada de servicios y locomoción por su proximidad a importantes avenidas. Edificio construido en 1996, con detalles en marmol y vidrio en su fachada. Se distribuye en dos apartamentos por piso.Los gastos comunes rondan los $19.500 incluido fondo de reserva, portería 24 horas y servicios de atención sanitaria. La calefacción central es individual por unidad y se alimenta por medio de caldereta a gas. Se ingresa a living comedor apaisado al frente con salida a terraza de uso exclusivo, ambiente luminoso sobre todo en la mañana y mediodía. A continuación del pasillo de distribución encontramos el baño social.Cocina independiente al living con estar y/o comedor diario. Placares en madera bajo y sobre mesada e ingreso a cómoda terraza lavadero. Los tres dormitorios se orientan hacía el interior de la manzana, todos con placares empotrados, pisos en parquet y principal en suite con buena independencia. Total dos baños completos más social. La unidad se encuentra vacía y pronta para ocupar.Por consultas, mayor información o coordinar visitas comunicarse con Morada Propiedades."
Apartamento,Parque Rodó,2024-04-11,-34.9100822,-56.1697776,130000,75.0,2016.0,Excelente estado,Al frente,1.0,40,0,0,1.0,0.0,False,"SOY INMOBILIARIA NO COMPARTOUbicación: 21 de setiembre y San Salvador????️: 1 dormitorio????: 1 baño????: 40 m2⚡️: Espectacular departamento en venta, piso alto con vistas despejadas y muy luminoso. Equipado con anafe, campana, horno, aires acondicionados, mampara y calefon. Bajos gastos comunes, no tiene garage. El edificio cuenta con lavandería. Precio de venta: USD 138.000G.C: $3.000"
Apartamento,Puerto Buceo,2024-04-08,-34.9029674883098,-56.1293649673462,175000,170.0,2022.0,Excelente estado,Contrafrente,1.0,55,53,0,1.0,0.0,False,"Edificio moderno, a metros de la rambla en Puerto del BuceoUnidad contrafrente, en planta baja. Living comedor con salida a patio de uso exclusivo de 53 m2. Cocina integrada, equipada con anafe, horno y campana de extracción. Un dormitorio con placard y salida a patio de uso exclusivo. Baño completo. Aire acondicionado en living y preinstalación de aire acondicionado en dormitorio."
Casa,Villa Española,2024-05-07,-34.8680579,-56.1454206,130000,0.0,1970.0,Requiere mantenimiento,Al frente,1.0,90,0,150,3.0,1.0,False,"Muy buena casa, con falta de mantenimiento, sin humedades, cocina a reciclar, baño actualizado con mampara de vidrio-Living comedor con gran retiro enajrdinado con cochera, jardin y al otro costado entrada de garage muy cómodo con salida al patio con parrillero# dormitorios con piso de parquet y ventanas con persianas funcionado y rejasGran hall central, dormitorio principal al frente y otros dos a contrafrente hacia el patioCocina de muy buen tamaño con salida al patioZona muy abierta y despejada con buenas casa en el entorno"
Casa,Carrasco,2024-08-26,-34.8852984,-56.0475242,620000,0.0,2024.0,A estrenar,Al frente,3.0,160,0,192,3.0,2.0,False,"Te invitamos a descubrir un exclusivo proyecto inmobiliario, compuesto por dos elegantes residencias en régimen de propiedad horizontal. Ubicadas en el prestigioso barrio Carrasco, a solo dos cuadras de la majestuosa rambla, estas casas son un testimonio de lujo, confort y distinción.Cada una de estas viviendas a estrenar se erige en una zona privilegiada, rodeada de calles arboladas y la clásica belleza arquitectónica que caracteriza a Carrasco. Con un diseño arquitectónico de vanguardia y una atención meticulosa a cada detalle, Viña del Mar Carrasco Houses ofrece un estilo de vida inigualable.Planta baja:Amplio estar-comedor.Cocina integrada de diseño contemporáneo.Toilette de visitas, para mayor comodidad.Espacioso parrillero con pérgola.Hermoso jardín con la opción de instalar una piscina.Planta alta:Tres confortables dormitorios.Suite principal con vestidor.Cuarto dormitorio o escritorio, adaptable a las necesidades de cada familia.Dos baños completos, con acabados de primera calidad y diseño.Detalles de lujo:Revestimientos de porcelanato.Muros exteriores de AIRBLOCK, garantizando aislamiento térmico y acústico.Calefacción por losa radiante eléctrica.Muebles de cocina completos con anafe, horno empotrado y campana extractora.Aberturas de ANOLOCK con vidrios DVH, asegurando máximo confort y seguridad.Diseño integral de paisajismo.Además, el proyecto ofrece la posibilidad de expansión con la construcción de un tercer nivel, brindando vistas panorámicas al mar."
Casa,Carrasco,2024-08-06,-34.8852984,-56.0475242,660000,0.0,2024.0,A estrenar,Al frente,3.0,154,0,288,4.0,2.0,False,"Te invitamos a descubrir un exclusivo proyecto inmobiliario, compuesto por dos elegantes residencias en régimen de propiedad horizontal. Ubicadas en el prestigioso barrio Carrasco, a solo dos cuadras de la majestuosa rambla, estas casas son un testimonio de lujo, confort y distinción.Cada una de estas viviendas a estrenar se erige en una zona privilegiada, rodeada de calles arboladas y la clásica belleza arquitectónica que caracteriza a Carrasco. Con un diseño arquitectónico de vanguardia y una atención meticulosa a cada detalle, Viña del Mar Carrasco Houses ofrece un estilo de vida inigualable.Planta baja:Amplio estar-comedor.Cocina integrada de diseño contemporáneo.Toilette de visitas, para mayor comodidad.Espacioso parrillero con pérgola.Hermoso jardín con la opción de instalar una piscina.Planta alta:Tres confortables dormitorios.Suite principal con vestidor.Cuarto dormitorio o escritorio, adaptable a las necesidades de cada familia.Dos baños completos, con acabados de primera calidad y diseño.Detalles de lujo:Revestimientos de porcelanato.Muros exteriores de AIRBLOCK, garantizando aislamiento térmico y acústico.Calefacción por losa radiante eléctrica.Muebles de cocina completos con anafe, horno empotrado y campana extractora.Aberturas de ANOLOCK con vidrios DVH, asegurando máximo confort y seguridad.Diseño integral de paisajismo.Además, el proyecto ofrece la posibilidad de expansión con la construcción de un tercer nivel, brindando vistas panorámicas al mar."
Apartamento,Malvín,2024-05-15,-34.89415046006454,-56.11234903335572,110000,87.5,2024.0,A estrenar,Contrafrente,1.0,42,3,0,,0.0,False,SOY INMOBILIARIA NO COMPARTO????: MalvinUbicación: Velsen y Santiago de Ancla????️: Monaambiente????: 1 baño????: 42 m2⚡️: Monoambiente a estrenar a tan solo 1 cuadra de la rambla. 2do piso contrafrente despejado con amplia terraza y anafe. Previsión de AA y terraza con barbacoa en ultimo piso.Precio de venta: USD 110.000G.C: $3.500Renta de: $20.000
Apartamento,Malvín,2024-05-22,-34.8896923,-56.0947675,160000,170.0,2024.0,A estrenar,Al frente,1.0,71,4,0,2.0,0.0,True,"Estrena Diciembre 2024 hermoso apartamento de 2 dormitorios con living comedor y kitchenet con finas y modernas terminaciones, placares bajo y sobre mesada..laundry.Opciòn garageBarbacoas, gimnasio, espacios al aire libre, juegos para niños, sala de juegos adultosVigilancia 24 hs con circuito cerrado por monitoreoA menos de 10 cuadras de la Rambla de MalvienZona con todos los servicios y locomociònContruido bajo la ley 18975. exonera ITP, primera compra e IRPF . ideal vivir o inversionistas. Consulte por financiacòn bancariaGastos de ocupaciòn 3.5%"
Apartamento,Punta Carretas,2024-07-19,-34.9267432,-56.1576759,650000,700.0,1985.0,Excelente estado,Al frente,3.0,130,0,0,4.0,1.0,False,
Apartamento,Malvín,2024-05-09,-34.8910729,-56.10585660000004,179000,0.0,,Buen estado,No aplica,1.0,0,0,0,3.0,1.0,False,"

Malvin  REF  MJ 1101
Apto en Venta (Avenida Italia y Alejandro Korn) Frente a Plaza Italia.
Apto en venta US$179.000 
Características:

Apto ubicado en el noveno piso
Zona con buena locomoción, y todos los servicios
3 dormitorios
Living comedor con excelente iluminación y ventilación
Cocina definida
2 terrazas
Baño completo
Portero 24 hs
Estacionamiento para un vehículo
ACEPTA BANCO.
Toda la documentación en regla.

¡Bienvenido a tu precioso apartamento! Este encantador hogar de 73m2 te ofrece un estilo de vida moderno y cómodo en el corazón de la ciudad. Con tres acogedores dormitorios, un baño elegante y una cocina definida, cada espacio ha sido cuidadosamente diseñado para brindarte el máximo confort y funcionalidad.

Disfruta del aire fresco y las vistas impresionantes desde las dos terrazas privadas, donde podrás relajarte y desconectar del ajetreo diario. Además, las persianas eléctricas te brindan la privacidad y conveniencia que deseas con solo tocar un botón.

Con un garaje techado para tu comodidad y seguridad, nunca tendrás que preocuparte por encontrar estacionamiento. Y con la tranquilidad adicional proporcionada por el portero y las cámaras de seguridad las 24 horas, puedes disfrutar de dejar tu coche tranquilo y seguro.

¡Contáctanos hoy mismo para programar una visita y descubrir el inicio de tu nueva vida en este impresionante apartamento!"
Apartamento,Pocitos,2024-07-30,-34.914121,-56.1640909,280000,327.0,1980.0,Excelente estado,Al frente,2.0,80,4,0,3.0,1.0,False,
Apartamento,Pocitos,2024-08-07,-34.9108538,-56.1505748,115000,87.5,2024.0,A estrenar,Contrafrente,1.0,48,4,0,,0.0,False,
Apartamento,Punta Carretas,2024-07-01,-34.91537039027096,-56.15877997293472,160000,95.0,1975.0,Reciclada,Contrafrente,1.0,55,0,0,2.0,0.0,False,"EXCELENTE PUNTO, CON TODOS LOS SERVICIOS, NORTE, SOL, MUY LINDO APARTAMENTO, 2 DORMITORIOS AMPLIOS UNO CON PLACARES, PISOS DE PARQUET, COCINA DEFINIDA, CON PLACARES CON BARRA HACIA EL LIVING, TERRAZA LAVADERO, AIRE ACONDICIONADO BAJOS GASTOS OPCION CON RENTA!Socio CIU 456 "
Apartamento,La Caleta,2024-07-01,-34.87135555334241,-56.031603813171394,290000,350.0,2016.0,Excelente estado,Al frente,2.0,80,8,0,2.0,2.0,False,"Avenida de las Américas, precioso apartamento super luminoso y despejado, 2 amplios dormitorios con placares, 2 baños completos, uno en suite, living comedor al frente con amplia terraza, box, calefacción por caldereta, vigilancia 24 h, garaje doble, todos los servicios, barbacoa, piscina abierta y cerrada, solárium, sala de gimnasia, estacionamiento de cortesía permiten vivienda y oficinas.Alquilado hasta setiembre 2024Honorarios 3% + IVASocio CIU 456"
Apartamento,Centro,2024-08-29,-34.9045171,-56.195161900000016,135000,212.5,1978.0,Sin Definir,Al frente,2.0,99,6,0,4.0,0.0,False,"

CENTRO REF E612
Apto en venta en (Mercedes y Vázquez)

PRECIO USD 135.000

Apto ubicado en zona céntrica en excelente punto, a dos cuadras de AV 18 JULIO
Zona con buena locomoción, próximo a facultades, y todos los servicios
Ubicado en 1er piso por ascensor, con vista al frente
Living comedor amplio con buena iluminación y ventilación
Cocina definida con mueble bajo mesada
4 dormitorios
Escritorio y/o multiuso (posible 5to dormitorio)
2 Baños, uno completo
Cuenta con cámaras de seguridad 
Opción de alquilar Garaje dentro del edificio

Contribución $11.700 aprox anual
Primaria $4.500 aprox anual
Gastos comunes $8.500
Permite banco
Alta rentabilidad 8% aproximado.
COMPARTIMOS CON TODOS NUESTROS COLEGAS

INFORMACION ADICIONAL: 

Oportunidad de adquirir un amplio y cómodo apartamento de época con disposición frente. El edifico cuenta con doble ascensor y se encuentra en una excelente ubicación, próximo a todos los servicios a dos cuadras de Av. 18 de Julio.
Con una superficie total de 105 m2.
  Al ingresar nos topamos con el living Comedor con amplias dimensiones y balcón, sus aberturas y su orientación le permiten ser un apartamento muy luminoso y ventilado. 
Continúamos con  la cocina definida, reciclada amplia y funcional, la misma comunica con ambiente actualmente utilizado como lavadero, pero se puede destinar a baño de servicio. El pasillo de distribución conecta con los cuatro dormitorios , dos de ellos dan al frente y dos al contra frente.
Y por último su otro baño, este completo.

COORDINE SU VISITA"
Apartamento,Centro,2024-06-08,-34.9045171,-56.195161900000016,147900,125.0,,Buen estado,Al frente,1.0,64,6,0,2.0,0.0,False,"

CENTRO REF E705
Apto en venta en (Canelones y Rio Negro)
PRECIO USD 147.900

Apto a estrenar su ENTREGA fue en Abril de este año 2024
Ubicado en excelente punto próximo a Avenida 18 de Julio
Con buena locomoción y todos los servicios
1er piso por ascensor, frente
54m² internos, 6m² terraza
Living comedor amplio, con buena ventilación y luz natural, salida a balcon
Cocina definida con mueble sobre y bajo mesada, con salida a pequeña terraza lavadero
2 dormitorios, ambos con placard
Baño completo
Portería
Amenities

INFORMACION ADICIONAL:
El edificio con entrada por calle Canelones se compone de:
• Subsuelo con garages
• Planta baja con 2 locales comerciales, un cowork de usos mixtos,
salas de reunión, gimnasio, cocheras semicubiertas, bauleras/boxes y bike parking
• 10 pisos
• Amenities en el piso 11
La unidad se encuentra en primer piso. Al ingresar se distribuye a su derecha los dormitorios y baño. y de frente el living que cuenta con ventanales amplios y salida a terraza con vista al frente, permitiendo el ingreso de mucha luz natural, y muy buena ventilación. A la derecha su cocina definida, con salida a pequeña terraza lavadero.

Cocheras disponibles a USD 20.000
Gastos comunes entre $3.000 - $5.000
Entrega Abril 2024
Permite banco
4,75 % Gastos de ocupación

CONSULTE POR OTRAS UNIDADES DISPONIBLES, SOLICITA VIDEO !
COORDINE SU VISITA"
Apartamento,La Blanqueada,2024-03-12,-34.88828951649658,-56.15371942520142,169000,137.5,1986.0,Buen estado,Al frente,1.0,50,2,0,2.0,0.0,False,"Precioso apartamento ubicado próximo a importantes centros de salud, centros de estudio, variedad de comercios y avenidas con distintas líneas de transporte público. El apartamento se encuentra en un piso alto que permite disfrutar de vistas despejadas. Se distribuye en living comedor con salida al balcón, cocina definida con terraza lavadero, dos dormitorios con placares y un baño.Como se puede apreciar en las fotos, el baño y la cocina están actualizados.Destacamos que apartamento se encuentra en un muy buen estado de conservación, además posee bajos gastos fijos.¡Te invitamos a conocerlo!Nuestros honorarios son 3% + IVA en operaciones de compraventa"
Apartamento,Malvín Norte,2024-07-02,-34.8799303,-56.11701500000004,85000,0.0,,Sin Definir,No aplica,1.0,0,0,0,4.0,0.0,False,"


Malvin Norte REF  MJ 1041
Apto en Venta (Igua y Euskalerria)
Apto en venta US$85.000 
Características:

✔️Apto ubicado en complejo Euskalerria 70
✔️Zona con buena locomoción, y todos los servicios
✔️3 Dormitorios con opción a 4!
✔️Primer piso
✔️Living comedor con buena iluminación y ventilación
✔️Cocina definida con barra americana
✔️Baño completo hecho a nuevo
✔️Cámaras y vigilancia 24 hs
✔️Estacionamiento interno vigilado 

Acepta Banco. 
Toda la documentación al día. 
Contribución:$4891
Tributos domiciliarios:$1021

El apartamento se encuentra en primer piso, al cual se puede acceder por escalera o ascensor. Es un apartamento amplio y muy iluminado, se encuentra en excelentes condiciones, lo cual lo convierte en una excelente oportunidad ya sea para vivienda o para renta.
Esta próximo a Avenida Italia y al Shopping de Plaza Italia.
Es importante tener en cuenta que el complejo tiene perímetro completamente cerrado, seguridad con cámaras y vigilancia las 24 hs, asi también como estacionamiento interno vigilado.

Cuenta con espacios verdes recreativos y deportivos, salón comunal y parrilleros.
Escuelas, liceo y comercios integrados al complejo, lo cual lo hace ideal para mudarse en familia.  
Realmente  es una linda oportunidad para vivir en familia, en este gran complejo que cuenta con muy buena seguridad. 

"
